build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 1348021759,        17.205,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            1, sorted_array,           32,         3.717,        3.714
 1348021759,        15.864,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            0, sorted_array,           32,       295.923,        0.000
 1348021759,        16.820,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            1, sorted_array,           32,        15.577,        6.266
 1348021759,        15.844,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            0, sorted_array,           32,       296.426,        0.000
 1348021759,        16.837,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            1, sorted_array,           32,         6.267,        6.801
 1348021759,        15.881,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            0, sorted_array,           32,       591.342,        0.000
 1348021759,        16.643,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        22.541,       12.615
 1348021759,        15.874,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       591.353,        0.000
 1348021759,        16.562,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,        10.638,       12.449
   84598092,         6.470,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        93.847,        0.000
   84598092,         6.847,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        29.166,       12.400
   84598092,         6.559,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        93.862,        0.000
   84598092,         6.853,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        25.616,       12.395
  168160332,        13.334,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        96.127,        0.000
  168160332,        14.157,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        33.324,       12.550
  168160332,        13.334,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        96.162,        0.000
  168160332,        14.092,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        27.508,       12.404
  337554508,        26.992,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        96.996,        0.000
  337554508,        27.980,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        40.930,       12.160
  337554508,        26.978,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        97.005,        0.000
  337554508,        27.975,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        30.689,       12.173
  677472972,        55.421,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            0,     warpcore,           32,         0.010,        0.000
  677472972,        56.982,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            1,     warpcore,           32,         0.010,        0.019
  677472972,        56.877,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            0,     warpcore,           32,         0.010,        0.000
  677472972,        56.671,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            1,     warpcore,           32,         0.011,        0.019
  677472972,        56.055,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            0,     warpcore,           32,        12.308,        0.000
  677472972,        54.643,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            1,     warpcore,           32,        11.035,        1.590
  677472972,        56.184,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            0,     warpcore,           32,        12.326,        0.000
  677472972,        55.895,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            1,     warpcore,           32,         7.093,        1.731
  677472972,        54.792,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            0,     warpcore,           32,        24.358,        0.000
  677472972,        54.542,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            1,     warpcore,           32,        20.133,        3.120
  677472972,        55.418,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            0,     warpcore,           32,        24.576,        0.000
  677472972,        55.531,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            1,     warpcore,           32,        12.757,        3.383
  677472972,        54.875,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            0,     warpcore,           32,        48.691,        0.000
  677472972,        54.697,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            1,     warpcore,           32,        34.256,        6.130
  677472972,        54.473,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            0,     warpcore,           32,        48.687,        0.000
  677472972,        54.729,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            1,     warpcore,           32,        21.277,        6.120
  677472972,        54.408,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        97.354,        0.000
  677472972,        55.418,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        53.745,       12.127
  677472972,        54.415,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        97.397,        0.000
