build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  674015743,         8.490,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        21.140,       32.538
  674015743,         8.472,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        18.037,       32.409
  674015743,         8.493,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        17.412,       32.607
  674015743,         8.422,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        14.478,       32.307
  674015743,         8.141,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      8039.983,        0.000
  674015743,         8.127,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      2417.794,        0.000
  674015743,         8.142,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       961.738,        0.000
  674015743,         8.149,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       568.834,        0.000
  674015743,         8.493,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        42.823,       32.543
  674015743,         8.470,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        22.114,       32.481
  674015743,         8.485,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        18.556,       32.567
  674015743,         8.503,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        17.746,       32.609
  674015743,         8.146,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,     30322.370,        0.000
  674015743,         8.150,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      8010.157,        0.000
  674015743,         8.156,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      2413.191,        0.000
  674015743,         8.169,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       960.539,        0.000
  674015743,         8.451,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,       130.850,       31.773
  674015743,         8.508,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        43.859,       32.597
  674015743,         8.496,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        22.266,       32.530
  674015743,         8.485,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        18.939,       32.585
  674015743,         8.165,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,    119401.948,        0.000
  674015743,         8.146,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,     30268.441,        0.000
  674015743,         8.162,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      8005.600,        0.000
  674015743,         7.998,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      2412.543,        0.000
  674015743,         8.517,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       477.780,       32.686
  674015743,         8.491,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       127.450,       32.515
  674015743,         8.502,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        43.731,       32.647
  674015743,         8.481,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        21.007,       31.939
 1287583615,        10.948,              1,          613567872,    33554432,         32,               25,                      0,                 0,               12,                     10,      5,             0,            0,  b_link_tree,           32,         2.689,        0.000
 1287583615,        10.989,              1,          613567872,   134217728,         32,               25,                      2,                 0,               12,                     10,      5,             0,            0,  b_link_tree,           32,         0.965,        0.000
 1287583615,        10.869,              1,          613567872,   536870912,         32,               25,                      4,                 0,               12,                     10,      5,             0,            0,  b_link_tree,           32,         0.302,        0.000
 1287583615,        11.189,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               12,                     10,      5,             0,            0,  b_link_tree,           32,         0.147,        0.000
 1287583615,        11.120,              1,          613567872,    33554432,         32,               25,                      0,                 0,               12,                     10,      5,             0,            1,  b_link_tree,           32,         2.725,        0.031
 1287583615,        10.893,              1,          613567872,   134217728,         32,               25,                      2,                 0,               12,                     10,      5,             0,            1,  b_link_tree,           32,         0.885,        0.029
 1287583615,        10.864,              1,          613567872,   536870912,         32,               25,                      4,                 0,               12,                     10,      5,             0,            1,  b_link_tree,           32,         0.312,        0.029
 1287583615,        11.229,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               12,                     10,      5,             0,            1,  b_link_tree,           32,         0.143,        0.029
 1287583615,        10.568,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      0,      5,             0,            0,  b_link_tree,           32,       184.824,        0.000
 1287583615,        10.560,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      0,      5,             0,            0,  b_link_tree,           32,       152.819,        0.000
 1287583615,        10.596,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      0,      5,             0,            0,  b_link_tree,           32,       143.860,        0.000
 1287583615,        10.582,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      0,      5,             0,            0,  b_link_tree,           32,       142.171,        0.000
