build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 1896961535,        18.940,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             0,            1, sorted_array,           32,         5.267,        6.176
 1896961535,        18.419,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             1,            0, sorted_array,           32,        70.071,        0.000
 1896961535,        18.903,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             1,            1, sorted_array,           32,         2.984,        6.172
 1896961535,        18.453,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             0,            0, sorted_array,           32,       139.239,        0.000
 1896961535,        19.031,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             0,            1, sorted_array,           32,         8.674,       12.378
 1896961535,        18.549,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             1,            0, sorted_array,           32,       138.894,        0.000
 1896961535,        19.046,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             1,            1, sorted_array,           32,         5.451,       12.279
 1896961535,        18.445,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             0,            0, sorted_array,           32,       277.090,        0.000
 1896961535,        19.072,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        13.882,       24.562
 1896961535,        18.435,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       277.116,        0.000
 1896961535,        19.090,              1,          805306368,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,        10.215,       24.646
  169194124,         4.805,              1,          169194124,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        67.388,        0.000
  169194124,         4.933,              1,          169194124,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        35.588,       24.672
  169194124,         4.773,              1,          169194124,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        67.494,        0.000
  169194124,         4.867,              1,          169194124,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        32.864,       24.584
  336318604,         9.641,              1,          336318604,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        68.430,        0.000
  336318604,         9.898,              1,          336318604,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        37.435,       24.630
  336318604,         9.607,              1,          336318604,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        68.250,        0.000
  336318604,         9.982,              1,          336318604,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        34.761,       24.574
  675106956,        19.519,              1,          675106956,                  1.000,      1.000,         64,               25,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        68.665,        0.000
  675106956,        19.985,              1,          675106956,                  1.000,      1.000,         64,               25,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        40.420,       24.638
  675106956,        19.280,              1,          675106956,                  1.000,      1.000,         64,               25,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        68.545,        0.000
  675106956,        20.042,              1,          675106956,                  1.000,      1.000,         64,               25,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        36.143,       24.615
 1354943884,        39.888,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               12,                    0.000,      5,             0,            0,     warpcore,           32,         0.010,        0.000
 1354943884,        39.577,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               12,                    0.000,      5,             0,            1,     warpcore,           32,         0.009,        0.071
 1354943884,        39.654,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               12,                    0.000,      5,             1,            0,     warpcore,           32,         0.011,        0.000
 1354943884,        39.497,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               12,                    0.000,      5,             1,            1,     warpcore,           32,         0.009,        0.073
 1354943884,        39.373,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               24,                    0.000,      5,             0,            0,     warpcore,           32,         8.625,        0.000
 1354943884,        39.451,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               24,                    0.000,      5,             0,            1,     warpcore,           32,         7.917,        2.913
 1354943884,        39.330,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               24,                    0.000,      5,             1,            0,     warpcore,           32,         8.624,        0.000
 1354943884,        39.637,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               24,                    0.000,      5,             1,            1,     warpcore,           32,         6.158,        2.938
 1354943884,        38.954,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             0,            0,     warpcore,           32,        17.191,        0.000
 1354943884,        39.869,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             0,            1,     warpcore,           32,        14.668,        5.796
 1354943884,        39.436,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             1,            0,     warpcore,           32,        17.214,        0.000
 1354943884,        39.732,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               25,                    0.000,      5,             1,            1,     warpcore,           32,        11.286,        5.806
 1354943884,        39.362,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             0,            0,     warpcore,           32,        34.511,        0.000
 1354943884,        40.431,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             0,            1,     warpcore,           32,        25.418,       11.555
 1354943884,        39.324,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             1,            0,     warpcore,           32,        34.426,        0.000
 1354943884,        40.402,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               26,                    0.000,      5,             1,            1,     warpcore,           32,        20.609,       11.568
 1354943884,        39.277,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        69.025,        0.000
 1354943884,        40.195,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        44.212,       24.434
 1354943884,        38.983,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        68.779,        0.000
 1354943884,        40.113,              1,         1354943884,                  1.000,      1.000,         64,               26,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        38.201,       24.451
